ExtractDate,FHRSID,name,rating,price,type,BusinessTypeID,addressLine2,addressLine3,postcode,ratingDate,lon,lat,keywordData,Takeaway
14/02/2014,19613,Sodexho (Scottish Executive),2,3,Restaurant/Cafe/Canteen,1,450 Argyle Street,Glasgow,G2 8LH,13/10/2006,-4.265955,55.859466, deli family unique pub light,RT
14/02/2014,116172,Sodexo (Scotland)  Thales,4,1,Restaurant/Cafe/Canteen,1,1 Linthouse Road,Glasgow,G51 4BZ,10/02/2011,-4.335858,55.866472,  modern  traditional fish unique,R
14/02/2014,31048,Soho On Miller Street,5,3,Restaurant/Cafe/Canteen,1,86 Miller Street,Glasgow,G1 1DT,09/12/2013,-4.250551,55.8592, milkshakes cafe gourmet family  fastfood,T
14/02/2014,26523,Soups U,1,1,Restaurant/Cafe/Canteen,1,146 Wellington Street,Glasgow,G2 2XW,23/09/2013,-4.258759,55.864343, pizza cocktails donuts deli buffet healthy pub,T
14/02/2014,581102,South West Community Cycles,3,2,Restaurant/Cafe/Canteen,1,Pollokshaws Road,Glasgow,G43 1AT,14/08/2013,-4.303363,55.823261, donuts light oysters inexpensive traditional contemporary,T
14/02/2014,534356,Sparkle Horse,3,2,Restaurant/Cafe/Canteen,1,16 Dowanhill Street,Glasgow,G11 5QS,12/08/2013,-4.300353,55.87123,   diner cafe donuts curry,R
14/02/2014,537376,Spice Fusion,3,2,Restaurant/Cafe/Canteen,1,224 Main Street,Glasgow,G69 6AG,08/04/2013,-4.106486,55.851974, fish healthy cafe seafood traditional,T
14/02/2014,87515,Spice Garden,5,1,Restaurant/Cafe/Canteen,1,11 Clyde Place,Glasgow,G5 8AA,03/08/2013,-4.252818,55.845414, seafood milkshakes kids cocktails fastfood oysters pizza diner,T
14/02/2014,629288,Spice Of Life,4,1,Restaurant/Cafe/Canteen,1,61 Kilmarnock Road,Glasgow,G41 3YR,21/01/2014,-4.282917,55.828531, world lunch lunch tea pub bar,T
14/02/2014,30369,Spice Of The City,5,2,Restaurant/Cafe/Canteen,1,48 Oswald Street,Glasgow, curry fastfood cool sushi chicken cocktails,25/09/2012,-4.25973192,55.85772, curry fastfood cool sushi chicken cocktails,RT
14/02/2014,448755,Sporting Solutions,3,2,Restaurant/Cafe/Canteen,1,80 Firhill Road,Glasgow, contemporary contemporary traditional spicy pizza modern,01/12/2013,-4.27025914,55.88096559, contemporary contemporary traditional spicy pizza modern,T
14/02/2014,129520,Springboig Bowling Club,3,2,Restaurant/Cafe/Canteen,1,32 Springboig Avenue,Glasgow,G32 0JJ,27/07/2010,-4.151572,55.858626, trendy tea deli gourmet healthy gourmet,T
14/02/2014,76299,Springburn Bowling Club,4,3,Restaurant/Cafe/Canteen,1,17 Broomfield Place,Glasgow,G21 3UD,11/06/2010,-4.227831,55.887726, gourmet coffee buffet gourmet diner world,T
14/02/2014,360866,Springburn Fire Station,5,1,Restaurant/Cafe/Canteen,1,1 Midton Street,Glasgow,G21 4AB,26/04/2012,-4.228024,55.876587, inexpensive milkshakes tea,T
14/02/2014,129542,Springburn Parish Church,3,1,Restaurant/Cafe/Canteen,1,180 Springburn Way,Glasgow,G21 1TU,13/04/2006,-4.229356,55.882261, curry pastries oysters sushi tapas pub inexpensive,T
14/02/2014,15313,Springcafe,5,2,Restaurant/Cafe/Canteen,1,230 Springburn Way,Glasgow,G21 1TS,13/11/2012,-4.228061,55.883381, chicken curry deli cool  pastries pub cafe,T
14/02/2014,129566,Springcroft Sizzling Pub Co,4,1,Restaurant/Cafe/Canteen,1,1 Springcroft Drive,Glasgow,G69 6SF,12/03/2012,-4.11988,55.856767, pub oysters sophisticated,R
14/02/2014,129598,Springfield Quay Harvester,2,1,Restaurant/Cafe/Canteen,1,6 Springfield Quay,Glasgow,G5 8NP,06/02/2013,-4.274804,55.855303, fastfood diner oysters sushi,R
14/02/2014,30881,Spuntini,1,1,Restaurant/Cafe/Canteen,1,201 Byres Road,Glasgow,G12 8TN,07/01/2013,-4.29507,55.874348, milkshakes kids pizza sushi,R
14/02/2014,22991,Square Yard,2,3,Restaurant/Cafe/Canteen,1,29 Stevenson Street,Glasgow,G40 2SS,04/08/2012,-4.237649,55.854654, unique unique curry,RT
14/02/2014,92054,St Aloysius Social Club,5,3,Restaurant/Cafe/Canteen,1,1615 Cumbernauld Road,Glasgow,G33 1AB,24/02/2009,-4.171623,55.882323, unique spicy cocktails deli pizza sushi,R
14/02/2014,26256,St Cuthberts Primary School,5,1,Restaurant/Cafe/Canteen,1,190 Auckland Street,Glasgow,G22 5NT,20/10/2009,-4.261782,55.882245, fastfood coffee fish seafood meat lunch curry chicken,T
14/02/2014,73284,St David's Parish Church,5,3,Restaurant/Cafe/Canteen,1,66 Boreland Drive,Glasgow,G13 3DG,04/05/2004,-4.354254,55.891026, coffee milkshakes donuts trendy oysters kids seafood diner,RT
14/02/2014,35919,St Louis,2,1,Restaurant/Cafe/Canteen,1,734 Dumbarton Road,Glasgow,G11 6RD,13/03/2013,-4.322159,55.87127, deli world cocktails bar family family coffee,T
14/02/2014,36408,St Mirins Out School Club,2,2,Restaurant/Cafe/Canteen,1,264 Carmunnock Road,Glasgow,G44 5AP,21/03/2011,-4.247934,55.816387, trendy unique contemporary deli gourmet donuts,R
14/02/2014,84312,St Mungo's  Museum Cafe,5,1,Restaurant/Cafe/Canteen,1,2 Castle Street,Glasgow,G4 0RH,18/06/2013,-4.23642,55.862469, diner deli trendy inexpensive sushi buffet buffet sophisticated cafe,T
14/02/2014,111836,St Rollox Bowling Club,5,1,Restaurant/Cafe/Canteen,1,9 Kennyhill Square,Glasgow,G31 3LL,27/08/2013,-4.207763,55.863256, milkshakes sophisticated seafood,T
14/02/2014,129940,St Vincent Bowling Club,3,1,Restaurant/Cafe/Canteen,1,37 St Vincent Crescent,Glasgow,G3 8NG,23/07/2013,-4.286874,55.864372, oysters bar tea bar unique inexpensive cocktails,T
14/02/2014,123489,Star Refrigeration,3,3,Restaurant/Cafe/Canteen,1,1501 Nitshill Road,Glasgow,G46 8JW,17/01/2013,-4.32806,55.802124, family tea sophisticated tea,T
14/02/2014,128339,Starbucks,2,3,Restaurant/Cafe/Canteen,1,27 Sauchiehall Street,Glasgow,G1 2RX,23/09/2013,-4.254527,55.864124, spicy family pastries  pub healthy,T
14/02/2014,15081,Starbucks,1,1,Restaurant/Cafe/Canteen,1,140 Buchanan Street,Glasgow,G1 2JR,15/09/2010,-4.25348,55.861501, diner spicy tea inexpensive pub tea fish,RT
14/02/2014,79750,Starbucks Coffee,4,2,Restaurant/Cafe/Canteen,1,254 Byres Road,Glasgow,G12 8SH,07/06/2010,-4.293324,55.87537, inexpensive inexpensive inexpensive kids gourmet buffet coffee sophisticated,T
14/02/2014,98562,Starbucks Coffee,5,2,Restaurant/Cafe/Canteen,1,9 Exchange Place,Glasgow,G1 3AN,15/09/2010,-4.253746,55.860022, tea inexpensive light traditional cool coffee,RT
14/02/2014,31176,Starbucks Coffee,3,2,Restaurant/Cafe/Canteen,1,38 George Square,Glasgow, world fish tapas fastfood,29/10/2013,-4.250945,55.860849, world fish tapas fastfood,RT
14/02/2014,104182,Starbucks Coffee,1,1,Restaurant/Cafe/Canteen,1,79 Gordon Street,Glasgow,G1 3SQ,12/02/2010,-4.258211,55.859302, meat donuts pastries world cool unique tea,RT
14/02/2014,23284,Starbucks Coffee,2,1,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,08/07/2010,-4.342073,55.822898, tapas lunch sushi cocktails lunch   pizza,RT
14/02/2014,25665,Starbucks Coffee Company,4,2,Restaurant/Cafe/Canteen,1,60 West Nile Street,Glasgow,G1 2NP,06/09/2013,-4.254735,55.861649, cocktails coffee cool buffet trendy sophisticated tapas,R
14/02/2014,23282,Starbucks Coffee Company,1,2,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow, buffet cool pizza kids tea pastries fish,05/08/2013, buffet cool pizza kids tea pastries fish,, buffet cool pizza kids tea pastries fish,T
14/02/2014,73458,Starbucks Coffee Company,2,3,Restaurant/Cafe/Canteen,1,33 Bothwell Street,Glasgow,G2 6NL,14/03/2011,-4.259995,55.86086,  pub inexpensive,R
14/02/2014,581128,Steam Punk Cafe,5,1,Restaurant/Cafe/Canteen,1,18 Renfield Street,Glasgow,G2 5AA,28/08/2013,-4.256092,55.861067, tea family cocktails sophisticated curry cafe,T
14/02/2014,34270,Stereo,1,2,Restaurant/Cafe/Canteen,1,28 Renfield Lane,Glasgow, pizza tea kids contemporary,28/10/2013,-4.25662816,55.86155176, pizza tea kids contemporary,RT
14/02/2014,511137,Stewarts Cafe,2,3,Restaurant/Cafe/Canteen,1,24 St Andrews Street,Glasgow,G1 5PD,03/07/2013,-4.24419,55.855308,  buffet trendy cocktails sushi tapas cafe,R
14/02/2014,72481,Sticky Fingers,4,2,Restaurant/Cafe/Canteen,1,130 Blochairn Road,Glasgow,G21 2DU,06/03/2012,-4.213723,55.869143, lunch tea pastries,T
14/02/2014,618969,Stirung's Pantry,2,2,Restaurant/Cafe/Canteen,1,352 Duke Street,Glasgow,G31 1RB,09/12/2013,-4.220115,55.858189, tea modern fastfood oysters gourmet oysters,R
14/02/2014,68978,Stonedyke Neighbourhood Centre.,4,3,Restaurant/Cafe/Canteen,1,9 Belsyde Avenue,Glasgow,G15 6AW,13/11/2013,-4.36046,55.906824, traditional pizza coffee family spicy tapas,T
14/02/2014,125699,Strahclyde Police Headquarters,1,2,Restaurant/Cafe/Canteen,1,173 Pitt Street,Glasgow,G2 4DR,24/02/2010,-4.259844,55.861438, tea traditional tapas curry tea sushi pub,R
14/02/2014,495617,Strata,3,2,Restaurant/Cafe/Canteen,1,45 Queen Street,Glasgow,G1 3EF,15/01/2013,-4.252808,55.858718, healthy curry contemporary contemporary oysters meat,RT
14/02/2014,187365,Strathclyde Business School,4,2,Restaurant/Cafe/Canteen,1,199 Cathedral Street,Glasgow,G4 0QU,24/06/2013,-4.243053,55.862474, inexpensive inexpensive spicy deli,T
14/02/2014,117614,Strathclyde Fire Brigade Training Centre,2,3,Restaurant/Cafe/Canteen,1,90 Maitland Street,Glasgow,G4 0HX,26/05/2010,-4.256609,55.868059, milkshakes bar buffet cocktails diner oysters healthy family,RT
14/02/2014,102407,Stravaigin,3,2,Restaurant/Cafe/Canteen,1,30 Gibson Street,Glasgow,G12 8NX,17/11/2013,-4.282193,55.872575, chicken oysters fastfood cool inexpensive diner bar,RT
14/02/2014,35876,Street Cafe,2,3,Restaurant/Cafe/Canteen,1,928 Shettleston Road,Glasgow,G32 7XW,09/01/2014,-4.172644,55.851668, pub kids deli kids traditional cafe fish curry cafe,T
14/02/2014,26697,Style Restaurant,3,2,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,28/06/2012,-4.342073,55.822898, diner world family tapas  gourmet pastries curry,R
14/02/2014,30953,Subway,1,2,Restaurant/Cafe/Canteen,1,115 Crow Road,Glasgow,G11 7SH,01/03/2011,-4.313904,55.872513, curry healthy inexpensive spicy bar light contemporary,R
14/02/2014,22616,Subway Sandwiches,2,2,Restaurant/Cafe/Canteen,1,337 Victoria Road,Glasgow,G42 7SA,22/11/2011,-4.263854,55.838186,  world world pastries,T
14/02/2014,581079,Sugar Rush,1,2,Restaurant/Cafe/Canteen,1,32 St Andrews Road,Glasgow,G41 1PF,03/10/2013,-4.272107,55.845772, fish tapas contemporary buffet fish,RT
14/02/2014,121588,Sun City,5,3,Restaurant/Cafe/Canteen,1,836 Mosspark Drive,Glasgow, cocktails cafe diner,13/11/2013,-4.34387598,55.84143677, cocktails cafe diner,RT
14/02/2014,112552,Sun Hei,4,3,Restaurant/Cafe/Canteen,1,526 Kilmarnock Road,Glasgow,G43 2BL,22/11/2011,-4.291852,55.8135, unique kids kids,T
14/02/2014,581130,Surface + Cafe,4,1,Restaurant/Cafe/Canteen,1,91 Great Western Road,Glasgow,G4 9AH,03/10/2013,-4.27098,55.871632, lunch tea traditional cafe,R
14/02/2014,48908,Swallow Cafe,1,3,Restaurant/Cafe/Canteen,1,582 Alexandra Parade,Glasgow,G31 3BP,24/09/2013,-4.214822,55.863174, light buffet milkshakes deli light gourmet trendy seafood cafe,R
14/02/2014,406805,Sweet and Spice,4,2,Restaurant/Cafe/Canteen,1,2 Inverlochy Crescent,Glasgow,G33 5ES,14/06/2012,-4.161188,55.877654,  curry seafood chicken sushi pizza,T
14/02/2014,618973,Sweet Dreams,3,2,Restaurant/Cafe/Canteen,1,14 Forfar Avenue,Glasgow,G52 3JQ,09/12/2013,-4.3539,55.845285, healthy buffet seafood pastries,T
14/02/2014,460434,Sweet Everythings,2,3,Restaurant/Cafe/Canteen,1,8 Summerfield Cottages,Glasgow,G14 0RB,18/10/2012,-4.33371,55.872759, diner cafe traditional pastries cool,T
14/02/2014,132210,T J Hughes Restaurant/cafe,5,2,Restaurant/Cafe/Canteen,1,125 Trongate,Glasgow,G1 5HF,24/11/2011,-4.248149,55.857177,  sophisticated kids milkshakes healthy sushi cocktails coffee cafe,T
14/02/2014,78066,T.G.I. Friday,5,2,Restaurant/Cafe/Canteen,1,113 Buchanan Street,Glasgow,G1 3HF,23/06/2011,-4.254819,55.860066, fastfood tea healthy chicken fastfood  cool,T
14/02/2014,444476,Taco Mazama,2,2,Restaurant/Cafe/Canteen,1,263 Byres Road,Glasgow,G12 8TL,16/01/2013,-4.293342,55.875953, kids meat cocktails world pastries fastfood,RT
14/02/2014,95890,Talbot Association,5,2,Restaurant/Cafe/Canteen,1,109 Dunblane Street,Glasgow,G4 0HJ,09/05/2013,-4.255481,55.867612, contemporary fastfood cool world sushi,R
14/02/2014,23231,Talbot Association,3,3,Restaurant/Cafe/Canteen,1,494 Great Western Road,Glasgow, sushi world modern pub,07/07/2010,-4.28216681,55.87553859, sushi world modern pub,T
14/02/2014,26798,Tapa Coffee House,4,2,Restaurant/Cafe/Canteen,1,721 Pollokshaws Road,Glasgow,G41 2AA,29/09/2011,-4.270716,55.835902, fastfood lunch deli contemporary,T
14/02/2014,36306,Taste Outside Catering Ltd,4,1,Restaurant/Cafe/Canteen,1,37 Edgemont Street,Glasgow,G41 3EJ,12/01/2011,-4.277923,55.827788, world gourmet milkshakes meat diner kids meat,T
14/02/2014,124434,Tchai Ovna,2,2,Restaurant/Cafe/Canteen,1,32 Otago Lane,Glasgow,G12 8PB,10/11/2011,-4.282075,55.872748, meat sophisticated spicy light seafood cafe cafe bar,R
14/02/2014,315961,Tea Room At The Botanics,3,2,Restaurant/Cafe/Canteen,1,730 Great Western Road,Glasgow,G12 0UE,01/07/2012,-4.289875,55.878157, tea tapas fish curry chicken unique family,T
14/02/2014,19528,Teapots,5,2,Restaurant/Cafe/Canteen,1,1 Northinch Court,Glasgow,G14 9UP,20/05/2010,-4.337638,55.874014, kids light kids pizza,R
14/02/2014,46197,Tesco Customer Cafe,5,2,Restaurant/Cafe/Canteen,1,1201 Maryhill Road,Glasgow,G20 9SH,27/01/2011,-4.286288,55.887041, milkshakes seafood lunch contemporary cafe,T
14/02/2014,562679,TGI Fridays,3,1,Restaurant/Cafe/Canteen,1,50 Provan Walk,Glasgow,G34 9DL,18/11/2013,-4.136909,55.872982, pastries coffee pub curry buffet,RT
14/02/2014,123253,Thai Fountain,4,2,Restaurant/Cafe/Canteen,1,27 Newton Place,Glasgow,G3 7PY,21/09/2010,-4.273338,55.866582, coffee deli pizza milkshakes tapas  spicy world,R
14/02/2014,200651,Thai Lemongrass,4,3,Restaurant/Cafe/Canteen,1,24 Renfrew Street,Glasgow,G2 3BW,26/08/2013,-4.254791,55.865369, fastfood pastries cocktails fastfood inexpensive diner tea diner,RT
14/02/2014,188124,Thai Orchid,2,2,Restaurant/Cafe/Canteen,1,336 Argyle Street,Glasgow,G2 8LY,22/10/2013,-4.261711,55.859031, traditional oysters deli pub trendy diner milkshakes,T
14/02/2014,53593,Thai Siam Restaurant,3,3,Restaurant/Cafe/Canteen,1,1191 Argyle Street,Glasgow,G3 8TQ,27/05/2012,-4.287011,55.865358, inexpensive deli healthy trendy,R
14/02/2014,433012,Thairiffic,5,1,Restaurant/Cafe/Canteen,1,303 Sauchiehall Street,Glasgow,G2 3HQ,15/08/2013,-4.263947,55.865326, spicy cafe ,T
14/02/2014,27018,The Albany Cafe,5,1,Restaurant/Cafe/Canteen,1,44 Ashley Street,Glasgow,G3 6DS,01/08/2012,-4.272108,55.869876, sophisticated buffet healthy healthy fish deli pizza cafe cafe,T
14/02/2014,594161,The Amarillo Cafe,3,1,Restaurant/Cafe/Canteen,1,18 Craigbank Drive,Glasgow,G53 6RA,21/10/2013,-4.362041,55.816233, inexpensive unique lunch buffet buffet coffee meat cafe,RT
14/02/2014,315991,The Annexe Caf�,4,1,Restaurant/Cafe/Canteen,1,9 Stewartville Street,Glasgow,G11 5PE,05/04/2012,-4.304804,55.871093, oysters buffet sophisticated traditional tea coffee light,RT
14/02/2014,624672,The Arc Cafe,2,3,Restaurant/Cafe/Canteen,1,340 Ashgill Road,Glasgow,G22 7HW,14/01/2014,-4.240541,55.893769, fastfood curry trendy chicken contemporary tea cafe,R
14/02/2014,53576,The Arches,5,3,Restaurant/Cafe/Canteen,1,253 Argyle Street,Glasgow,G2 8DL,07/06/2010,-4.258365,55.858383, buffet deli contemporary ,RT
14/02/2014,585885,The Ark Cafe,4,3,Restaurant/Cafe/Canteen,1,40 George Street,Glasgow,G1 1QE,05/09/2013,-4.241682,55.860863, contemporary traditional pizza curry sushi diner cafe,T
14/02/2014,110733,The Ark Cafe,2,2,Restaurant/Cafe/Canteen,1,90 John Street,Glasgow,G1 1JH,08/08/2013,-4.246721,55.861517, meat chicken cool cafe,T
14/02/2014,30638,The Asmaan Restaurant,1,1,Restaurant/Cafe/Canteen,1,22 Bath Street,Glasgow,G2 1HB,06/11/2013,-4.253975,55.863703, chicken modern lunch trendy fastfood modern,R
14/02/2014,97821,The Baby Grand,3,3,Restaurant/Cafe/Canteen,1,3 Elmbank Gardens,Glasgow,G2 4NQ,15/01/2014,-4.270439,55.865108, tapas contemporary light unique lunch,R
14/02/2014,21628,The Bank,3,2,Restaurant/Cafe/Canteen,1,443 Clarkston Road,Glasgow,G44 3LL,02/09/2013,-4.270326,55.810583, meat light pastries,R
14/02/2014,26676,The Bay Tree Cafe,5,2,Restaurant/Cafe/Canteen,1,403 Great Western Road,Glasgow,G4 9HY,28/01/2014,-4.277598,55.873819, trendy fish trendy cafe gourmet chicken cafe,T
14/02/2014,48698,The Bean Bank,5,2,Restaurant/Cafe/Canteen,1,102 Main Street,Glasgow,G69 6AE,13/11/2013,-4.109489,55.850484, spicy milkshakes trendy bar,T
14/02/2014,406814,The Bellahouston Bowling  Club,2,2,Restaurant/Cafe/Canteen,1,2 Dumbreck Road,Glasgow,G41 5BW,30/04/2013,-4.313765,55.847332, unique deli fish family coffee,RT
14/02/2014,35623,The Big Mouth Coffee Company,2,3,Restaurant/Cafe/Canteen,1,167 Dumbarton Road,Glasgow,G11 6AA,14/05/2010,-4.301502,55.870669, curry seafood tapas tapas curry,T
14/02/2014,562695,The Blue Chair,2,1,Restaurant/Cafe/Canteen,1,85 High Street,Glasgow,G1 1NB,27/06/2013,-4.242655,55.858068, buffet sushi pizza contemporary kids chicken bar ,R
14/02/2014,10451,The Bothy,4,2,Restaurant/Cafe/Canteen,1,11 Ruthven Lane,Glasgow,G12 9BG,16/07/2013,-4.295154,55.875506, bar coffee family donuts deli unique,T
14/02/2014,448782,The Bridge Cafe,2,3,Restaurant/Cafe/Canteen,1,1000 Westerhouse Road,Glasgow,G34 9JW,10/09/2012,-4.118571,55.867646, meat coffee milkshakes cafe,T
14/02/2014,120103,The Brooklyn Cafe,2,3,Restaurant/Cafe/Canteen,1,21 Minard Road,Glasgow,G41 2HR,07/02/2013,-4.279491,55.83166, spicy oysters unique cafe,T
14/02/2014,36104,The Butchers Shop,3,3,Restaurant/Cafe/Canteen,1,1055 Sauchiehall Street,Glasgow,G3 7UD,08/03/2013,-4.289369,55.86686, sophisticated light cocktails fish traditional,T
14/02/2014,26885,The Butney Bite,2,2,Restaurant/Cafe/Canteen,1,1907 Maryhill Road,Glasgow,G20 0BY,16/06/2011,-4.299217,55.896093, diner milkshakes meat deli,R
14/02/2014,624655,The Butterfly And The Pig,3,2,Restaurant/Cafe/Canteen,1,2 Partick Bridge Street,Glasgow,G11 6PL,27/12/2013,-4.299887,55.869846, cocktails donuts deli fish family,R
14/02/2014,31197,The Cake Tin,2,2,Restaurant/Cafe/Canteen,1,47 Langbar Crescent,Glasgow,G33 4JN,28/01/2010,-4.138716,55.861366,  chicken contemporary lunch contemporary donuts chicken,T
14/02/2014,48573,The Calabash,1,3,Restaurant/Cafe/Canteen,1,57 Union Street,Glasgow,G1 3RB,12/07/2013,-4.257325,55.859184, fastfood tapas curry sophisticated world unique,T
14/02/2014,36462,The Cherry Apron,5,1,Restaurant/Cafe/Canteen,1,11 Forfar Avenue,Glasgow,G52 3JQ,13/12/2011,-4.3539,55.845285, unique donuts curry,T
14/02/2014,534352,The Chinese Kitchen,2,1,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,18/03/2013,-4.258023,55.865157, sophisticated meat light,T
14/02/2014,200647,The Chip Shop,5,3,Restaurant/Cafe/Canteen,1,1 Scottish Exhibition Centre,Glasgow,G3 8YW,02/02/2012,-4.288154,55.86087, kids oysters coffee milkshakes unique seafood coffee light,T
14/02/2014,48825,The Chocolate Emporium,4,2,Restaurant/Cafe/Canteen,1,53 Byres Road,Glasgow,G11 5RG,14/06/2011,-4.298699,55.871387, chicken inexpensive cocktails sushi spicy ,T
14/02/2014,26318,The Church On The Hill,4,3,Restaurant/Cafe/Canteen,1,16 Algie Street,Glasgow,G41 3DJ,07/10/2013,-4.272069,55.827339, gourmet diner family world cool meat sophisticated traditional,R
14/02/2014,49076,The Climbing Academy,2,2,Restaurant/Cafe/Canteen,1,124 Portman Street,Glasgow,G41 1EJ,30/10/2013,-4.281288,55.851435, inexpensive family contemporary,RT
14/02/2014,581120,The Clock Tower,3,2,Restaurant/Cafe/Canteen,1,88 Castle Street,Glasgow, cool tea oysters pub curry,27/08/2013, cool tea oysters pub curry,, cool tea oysters pub curry,R
14/02/2014,124659,The Copper Pot,3,2,Restaurant/Cafe/Canteen,1,424 Paisley Road West,Glasgow,G51 1BE,19/06/2012,-4.297558,55.851788, sushi diner cafe deli tapas pastries kids gourmet,T
14/02/2014,109657,The Corinthian,4,3,Restaurant/Cafe/Canteen,1,191 Ingram Street,Glasgow,G1 1DQ,30/06/2011,-4.250462,55.859606, traditional world contemporary inexpensive sophisticated,T
14/02/2014,21939,The Costa Coffee,4,2,Restaurant/Cafe/Canteen,1,471 Great Western Road,Glasgow,G12 8HL,18/08/2010,-4.282144,55.875281, modern lunch lunch,RT
14/02/2014,82805,The Dhabba,5,1,Restaurant/Cafe/Canteen,1,44 Candleriggs,Glasgow,G1 1LD,29/05/2013,-4.245418,55.857757, sushi fastfood  coffee contemporary lunch sushi,T
14/02/2014,48049,The Doocot,5,1,Restaurant/Cafe/Canteen,1,11 Mitchell Lane,Glasgow,G1 3NU,18/03/2011,-4.255247,55.859995, pastries light seafood,R
14/02/2014,534332,The Factory Cafe (co Wasp Factory Art Sudio),5,2,Restaurant/Cafe/Canteen,1,77 Hanson Street,Glasgow,G31 2HF,19/03/2013,-4.226391,55.864547, coffee milkshakes trendy chicken inexpensive inexpensive gourmet fish cafe,RT
14/02/2014,18059,The Ferry,2,1,Restaurant/Cafe/Canteen,1,Anderston Quay,Glasgow, coffee light seafood fish tapas traditional bar lunch,16/06/2010,-4.272767,55.856774, coffee light seafood fish tapas traditional bar lunch,T
14/02/2014,581118,The Fish People Cafe,5,1,Restaurant/Cafe/Canteen,1,350 Scotland Street,Glasgow,G5 8QF,12/09/2013,-4.275392,55.850052, contemporary pizza cool cafe,T
14/02/2014,551906,The Flying Haggis,4,1,Restaurant/Cafe/Canteen,1,176 Saracen Street,Glasgow,G22 5EP,26/11/2013,-4.253988,55.882666, unique meat deli gourmet pastries,T
14/02/2014,134273,The Food Gallery,4,1,Restaurant/Cafe/Canteen,1,27 Woodside Place,Glasgow,G3 7QL,18/11/2010,-4.275036,55.866928,  diner curry spicy,T
14/02/2014,466605,The Gallery,3,3,Restaurant/Cafe/Canteen,1,101 Brunswick Street,Glasgow,G1 1TB,23/09/2013, gourmet kids fastfood coffee deli fish seafood world,, gourmet kids fastfood coffee deli fish seafood world,RT
14/02/2014,444487,The Gannet,5,1,Restaurant/Cafe/Canteen,1,1155 Argyle Street,Glasgow,G3 8TB,26/11/2013,-4.285222,55.864816, curry tapas pizza curry fastfood cafe,RT
14/02/2014,433001,The Glad Cafe C.I.C.,4,1,Restaurant/Cafe/Canteen,1,1006 Pollokshaws Road,Glasgow,G41 2HG,08/07/2013,-4.278617,55.832008, pastries oysters spicy family contemporary trendy cafe,R
14/02/2014,107063,The Glasgow Academicals Club,2,2,Restaurant/Cafe/Canteen,1,45 Helensburgh Drive,Glasgow,G13 1RR,16/05/2013,-4.330996,55.889356, tapas pizza contemporary fastfood healthy sushi cafe,T
14/02/2014,65859,The Glasgow Art Club,5,2,Restaurant/Cafe/Canteen,1,185 Bath Street,Glasgow,G2 4HU,26/06/2012,-4.262598,55.86439, sophisticated cool cool,RT
14/02/2014,27014,The Glasgow Curry Shop,4,2,Restaurant/Cafe/Canteen,1,21 Ashton Lane,Glasgow,G12 8SJ,17/10/2013,-4.292992,55.87463, pub milkshakes chicken donuts inexpensive light,R
14/02/2014,607017,The Glasgow Tearooms,4,1,Restaurant/Cafe/Canteen,1,89 Glassford Street,Glasgow,G1 1UH,21/01/2014,-4.249165,55.859558, fish sophisticated cafe cocktails deli,RT
14/02/2014,114758,The Glasshouse Cafe,1,2,Restaurant/Cafe/Canteen,1,Langside Road,Glasgow, pizza traditional lunch fastfood cafe,28/04/2011,-4.263164,55.831223, pizza traditional lunch fastfood cafe,R
14/02/2014,188098,The Globe Cafe,1,2,Restaurant/Cafe/Canteen,1,205 Paisley Road West,Glasgow,G51 1NE,20/12/2011,-4.288156,55.852206, sophisticated tapas tapas bar kids family  light cafe,RT
14/02/2014,31280,The Greater Maryhill Outreach Project,4,3,Restaurant/Cafe/Canteen,1,15 Shakespeare Street,Glasgow,G20 8TH,20/11/2013,-4.285368,55.886069, bar pub curry spicy oysters donuts fish family,T
14/02/2014,129063,The Greek Golden Kebab Rest.,1,2,Restaurant/Cafe/Canteen,1,34 Sinclair Drive,Glasgow,G42 9QE,26/11/2013,-4.267575,55.82638, sushi milkshakes spicy fish spicy,R
14/02/2014,107798,The Green Baize Club,4,1,Restaurant/Cafe/Canteen,1,70 Hillington Road South,Glasgow,G52 2AA,08/06/2010,-4.358496,55.846527, contemporary cocktails pizza seafood pub tapas trendy,T
14/02/2014,22598,The Grill On The Corner,3,1,Restaurant/Cafe/Canteen,1,23 Bothwell Street,Glasgow,G2 6NL,04/11/2013,-4.259995,55.86086, pastries oysters deli tapas fastfood,RT
14/02/2014,118061,The Grove,1,3,Restaurant/Cafe/Canteen,1,275 Maryhill Road,Glasgow,G20 7YA,05/03/2013,-4.271257,55.875833, cafe deli world inexpensive,T
14/02/2014,127890,The Hanoi Bike Shop,5,2,Restaurant/Cafe/Canteen,1,8 Ruthven Lane,Glasgow,G12 9BG,14/10/2013,-4.295154,55.875506, lunch contemporary trendy kids diner,T
14/02/2014,36268,The Hidden Lane Tea Room,3,2,Restaurant/Cafe/Canteen,1,1103 Argyle Street,Glasgow, meat donuts world sophisticated pastries contemporary,14/05/2012, meat donuts world sophisticated pastries contemporary,, meat donuts world sophisticated pastries contemporary,T
